Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Class
A11,(11.5:16.0],A34,A42,(1387.0:1773.0],A61,A75,(3.5:),A93,A101,4,A123,(34.5:),A143,A152,2,A173,2,A192,A201,Good
A14,(11.5:16.0],A34,A40,(1186.5:1387.0],A61,A75,(3.5:),A93,A101,4,A121,(34.5:),A143,A152,2,A172,1,A191,A201,Good
A11,(:11.5],A34,A45,(1186.5:1387.0],A62,A75,(:3.5],A93,A103,4,A121,(34.5:),A143,A152,2,A173,2,A191,A202,Good
A14,(11.5:16.0],A32,A43,(1773.0:3446.5],A62,A73,(3.5:),A92,A102,2,A121,(26.0:34.5],A143,A152,1,A173,1,A191,A201,Good
A14,(16.0:36.0],A32,A43,(1387.0:1773.0],A61,A72,(:3.5],A94,A101,4,A121,(34.5:),A143,A152,1,A173,1,A192,A201,Good
A13,(16.0:36.0],A32,A42,(1773.0:3446.5],A61,A75,(:3.5],A91,A101,4,A124,(34.5:),A143,A153,1,A173,1,A191,A201,Good
A14,(:11.5],A34,A43,(1773.0:3446.5],A65,A73,(:3.5],A93,A101,2,A121,(26.0:34.5],A143,A152,2,A172,2,A191,A201,Good
A14,(16.0:36.0],A32,A42,(1773.0:3446.5],A63,A75,(:3.5],A93,A101,4,A122,(34.5:),A143,A152,1,A173,1,A191,A201,Good
A11,(:11.5],A32,A41,(1186.5:1387.0],A63,A71,(:3.5],A92,A101,2,A122,(:26.0],A143,A151,1,A171,1,A192,A201,Good
A11,(:11.5],A34,A40,(3913.5:5308.5],A61,A73,(:3.5],A93,A101,2,A121,(34.5:),A143,A152,2,A172,2,A191,A201,Good
A14,(16.0:36.0],A33,A49,(1773.0:3446.5],A61,A73,(:3.5],A92,A101,2,A123,(:26.0],A143,A152,2,A173,1,A192,A201,Good
A14,(16.0:36.0],A34,A41,(5308.5:7480.5],A61,A74,(:3.5],A93,A101,2,A123,(34.5:),A143,A152,2,A174,1,A192,A201,Good
A11,(11.5:16.0],A32,A43,(:1186.5],A61,A73,(3.5:),A94,A101,2,A121,(34.5:),A143,A152,1,A172,1,A191,A201,Good
A11,(16.0:36.0],A32,A43,(1773.0:3446.5],A61,A72,(3.5:),A92,A101,1,A123,(26.0:34.5],A142,A152,1,A173,1,A191,A201,Good
A14,(16.0:36.0],A34,A41,(1773.0:3446.5],A61,A75,(:3.5],A93,A101,4,A123,(34.5:),A143,A152,1,A174,1,A192,A201,Good
A12,(16.0:36.0],A30,A41,(5308.5:7480.5],A62,A75,(:3.5],A94,A101,4,A123,(26.0:34.5],A141,A152,2,A173,1,A192,A201,Good
A14,(36.0:),A32,A43,(7480.5:),A62,A74,(:3.5],A92,A101,4,A121,(:26.0],A143,A152,1,A173,1,A192,A201,Good
A14,(:11.5],A32,A42,(1387.0:1773.0],A64,A73,(3.5:),A91,A101,2,A121,(26.0:34.5],A143,A152,1,A173,1,A191,A201,Good
A12,(:11.5],A33,A42,(:1186.5],A61,A71,(3.5:),A93,A101,1,A122,(34.5:),A142,A152,2,A174,1,A192,A201,Good
A12,(11.5:16.0],A32,A40,(5308.5:7480.5],A61,A74,(:3.5],A93,A101,2,A123,(26.0:34.5],A143,A152,1,A173,1,A191,A201,Good
A11,(16.0:36.0],A31,A40,(1773.0:3446.5],A62,A74,(:3.5],A93,A101,3,A123,(26.0:34.5],A141,A152,1,A173,1,A191,A201,Good
A14,(11.5:16.0],A34,A43,(1186.5:1387.0],A63,A73,(:3.5],A94,A101,2,A122,(34.5:),A143,A152,2,A172,1,A191,A201,Good
A11,(16.0:36.0],A32,A42,(3446.5:3913.5],A61,A74,(:3.5],A92,A101,4,A123,(:26.0],A143,A151,1,A172,1,A191,A201,Good
A14,(11.5:16.0],A34,A43,(1387.0:1773.0],A61,A73,(3.5:),A92,A101,2,A123,(34.5:),A143,A152,1,A172,1,A191,A201,Good
A12,(16.0:36.0],A34,A40,(1773.0:3446.5],A65,A75,(3.5:),A93,A101,4,A121,(34.5:),A143,A152,2,A173,1,A191,A201,Good
A12,(11.5:16.0],A32,A45,(1387.0:1773.0],A62,A73,(3.5:),A93,A103,2,A121,(:26.0],A143,A152,1,A173,1,A191,A201,Good
A12,(16.0:36.0],A32,A41,(7480.5:),A61,A73,(:3.5],A92,A101,4,A123,(:26.0],A143,A151,2,A174,1,A191,A201,Bad
A11,(:11.5],A31,A46,(1186.5:1387.0],A61,A75,(3.5:),A92,A101,4,A124,(34.5:),A143,A153,1,A173,1,A191,A201,Bad
A12,(16.0:36.0],A34,A40,(1773.0:3446.5],A61,A72,(3.5:),A91,A101,4,A123,(26.0:34.5],A143,A152,2,A173,1,A191,A201,Bad
A11,(16.0:36.0],A32,A43,(1773.0:3446.5],A61,A73,(:3.5],A92,A101,2,A121,(:26.0],A143,A152,2,A173,1,A192,A201,Bad
A11,(36.0:),A32,A41,(7480.5:),A61,A74,(3.5:),A93,A101,4,A124,(34.5:),A142,A153,3,A173,2,A192,A201,Bad
A11,(16.0:36.0],A32,A43,(1773.0:3446.5],A61,A73,(3.5:),A93,A101,4,A124,(34.5:),A143,A153,2,A173,1,A191,A201,Bad
A11,(16.0:36.0],A34,A42,(1773.0:3446.5],A61,A73,(3.5:),A92,A101,4,A121,(:26.0],A143,A151,2,A173,1,A191,A201,Bad
A11,(16.0:36.0],A31,A40,(1387.0:1773.0],A65,A73,(3.5:),A93,A101,2,A122,(34.5:),A143,A152,2,A172,2,A191,A201,Bad
A11,(16.0:36.0],A32,A46,(1773.0:3446.5],A65,A75,(3.5:),A93,A101,4,A124,(34.5:),A143,A152,1,A174,1,A192,A201,Bad
A11,(16.0:36.0],A32,A40,(:1186.5],A61,A72,(:3.5],A92,A101,2,A123,(:26.0],A143,A152,1,A172,1,A191,A201,Bad
A11,(16.0:36.0],A31,A40,(1387.0:1773.0],A61,A74,(3.5:),A93,A101,4,A124,(26.0:34.5],A143,A153,2,A172,2,A191,A201,Bad
A11,(36.0:),A31,A49,(7480.5:),A61,A74,(:3.5],A92,A103,4,A123,(34.5:),A143,A151,1,A173,1,A191,A201,Bad
A11,(16.0:36.0],A31,A42,(3446.5:3913.5],A61,A74,(:3.5],A93,A101,4,A123,(26.0:34.5],A141,A152,1,A173,1,A191,A201,Bad
A14,(11.5:16.0],A32,A40,(1186.5:1387.0],A63,A73,(:3.5],A92,A101,2,A122,(:26.0],A143,A152,1,A173,1,A191,A201,Bad
A11,(16.0:36.0],A32,A40,(1186.5:1387.0],A65,A73,(3.5:),A92,A101,2,A122,(34.5:),A143,A152,1,A173,1,A191,A201,Bad
A12,(36.0:),A32,A43,(7480.5:),A64,A74,(:3.5],A93,A102,2,A124,(26.0:34.5],A141,A152,2,A173,1,A192,A201,Bad
A11,(16.0:36.0],A32,A41,(7480.5:),A65,A75,(:3.5],A93,A101,4,A122,(34.5:),A143,A153,1,A173,2,A192,A201,Bad
A11,(36.0:),A33,A49,(5308.5:7480.5],A61,A75,(:3.5],A93,A101,4,A124,(34.5:),A143,A152,2,A173,1,A192,A201,Bad
A11,(16.0:36.0],A32,A43,(1773.0:3446.5],A61,A72,(3.5:),A91,A101,3,A122,(26.0:34.5],A143,A152,1,A173,1,A191,A201,Bad
A14,(36.0:),A34,A40,(7480.5:),A63,A73,(:3.5],A93,A101,2,A124,(34.5:),A141,A153,1,A173,1,A191,A201,Bad
A14,(36.0:),A32,A49,(3913.5:5308.5],A65,A73,(3.5:),A91,A101,2,A121,(34.5:),A141,A152,1,A173,1,A191,A201,Bad
A12,(16.0:36.0],A32,A410,(7480.5:),A61,A73,(:3.5],A93,A102,3,A123,(26.0:34.5],A141,A152,2,A174,1,A192,A201,Bad
A12,(11.5:16.0],A32,A42,(1773.0:3446.5],A65,A75,(:3.5],A92,A101,2,A122,(:26.0],A141,A152,1,A173,1,A192,A201,Bad
A14,(16.0:36.0],A30,A40,(3913.5:5308.5],A65,A73,(:3.5],A92,A101,4,A122,(26.0:34.5],A141,A152,2,A173,1,A192,A201,Bad
A12,(11.5:16.0],A33,A45,(1387.0:1773.0],A64,A73,(:3.5],A94,A101,3,A122,(34.5:),A142,A152,2,A173,1,A191,A201,Bad
A11,(16.0:36.0],A32,A42,(1773.0:3446.5],A62,A71,(:3.5],A91,A101,1,A122,(26.0:34.5],A143,A152,1,A173,1,A191,A201,Bad
A11,(16.0:36.0],A34,A46,(7480.5:),A61,A73,(:3.5],A92,A101,2,A124,(:26.0],A143,A152,2,A174,1,A192,A201,Bad
A12,(11.5:16.0],A32,A40,(1186.5:1387.0],A61,A72,(:3.5],A92,A101,1,A123,(:26.0],A143,A151,1,A173,1,A191,A201,Bad
A11,(16.0:36.0],A32,A40,(1773.0:3446.5],A61,A72,(3.5:),A92,A101,1,A122,(26.0:34.5],A143,A152,1,A173,1,A191,A201,Bad
A11,(16.0:36.0],A31,A49,(1773.0:3446.5],A61,A73,(3.5:),A93,A101,2,A122,(26.0:34.5],A143,A151,1,A173,1,A192,A201,Bad
A11,(11.5:16.0],A34,A40,(1773.0:3446.5],A61,A73,(3.5:),A93,A101,2,A122,(26.0:34.5],A143,A152,2,A173,1,A191,A201,Good
A14,(:11.5],A30,A40,(1186.5:1387.0],A62,A73,(3.5:),A93,A101,1,A124,(34.5:),A141,A151,1,A173,1,A191,A202,Good
A12,(11.5:16.0],A34,A40,(1773.0:3446.5],A62,A72,(3.5:),A93,A101,1,A123,(26.0:34.5],A143,A152,1,A173,1,A191,A201,Good
A14,(:11.5],A32,A48,(1186.5:1387.0],A65,A71,(3.5:),A93,A101,4,A122,(34.5:),A143,A152,1,A174,2,A192,A201,Good
A12,(36.0:),A31,A41,(7480.5:),A61,A71,(:3.5],A93,A101,2,A124,(34.5:),A141,A153,1,A174,1,A192,A201,Good
A14,(:11.5],A31,A43,(1387.0:1773.0],A63,A75,(:3.5],A93,A101,4,A122,(34.5:),A141,A152,1,A172,2,A191,A201,Good
A14,(11.5:16.0],A33,A41,(1387.0:1773.0],A61,A73,(3.5:),A94,A101,4,A121,(34.5:),A143,A151,1,A173,1,A191,A201,Good
A14,(11.5:16.0],A33,A43,(1387.0:1773.0],A61,A73,(3.5:),A94,A101,3,A121,(26.0:34.5],A141,A152,2,A173,1,A191,A201,Good
A11,(11.5:16.0],A34,A43,(:1186.5],A61,A74,(3.5:),A92,A101,3,A121,(34.5:),A143,A152,4,A172,1,A192,A201,Good
A14,(11.5:16.0],A33,A41,(3446.5:3913.5],A61,A72,(:3.5],A92,A101,2,A122,(34.5:),A143,A152,2,A172,1,A191,A201,Good
A14,(11.5:16.0],A34,A43,(:1186.5],A61,A75,(3.5:),A93,A101,4,A121,(34.5:),A143,A152,1,A173,1,A191,A201,Good
A14,(11.5:16.0],A34,A43,(1387.0:1773.0],A61,A73,(3.5:),A93,A101,4,A124,(34.5:),A143,A153,2,A173,1,A192,A201,Good
A14,(16.0:36.0],A32,A40,(1387.0:1773.0],A62,A72,(3.5:),A94,A101,3,A121,(26.0:34.5],A143,A152,1,A173,1,A192,A201,Good
A12,(:11.5],A32,A43,(:1186.5],A61,A75,(3.5:),A93,A101,4,A123,(26.0:34.5],A143,A152,2,A172,1,A191,A201,Good
A12,(:11.5],A32,A43,(1387.0:1773.0],A61,A73,(3.5:),A93,A103,2,A121,(26.0:34.5],A143,A152,1,A173,1,A191,A202,Good
A14,(16.0:36.0],A34,A41,(3913.5:5308.5],A65,A74,(:3.5],A93,A101,4,A122,(34.5:),A143,A152,2,A173,1,A192,A201,Good
A12,(16.0:36.0],A32,A41,(5308.5:7480.5],A61,A73,(:3.5],A93,A101,2,A123,(34.5:),A143,A151,1,A174,1,A192,A201,Good
A12,(36.0:),A30,A49,(7480.5:),A65,A73,(:3.5],A93,A101,2,A123,(34.5:),A141,A152,1,A174,1,A192,A201,Good
A14,(16.0:36.0],A34,A42,(3446.5:3913.5],A61,A72,(:3.5],A91,A101,2,A123,(34.5:),A143,A152,2,A174,1,A192,A201,Good
A12,(36.0:),A33,A43,(7480.5:),A65,A73,(:3.5],A93,A101,2,A124,(26.0:34.5],A143,A153,1,A174,1,A191,A201,Good
A14,(11.5:16.0],A34,A46,(1773.0:3446.5],A61,A74,(:3.5],A93,A101,3,A121,(34.5:),A143,A152,1,A172,2,A191,A201,Good
A14,(11.5:16.0],A34,A43,(1773.0:3446.5],A61,A75,(:3.5],A93,A101,2,A124,(:26.0],A143,A152,2,A173,1,A191,A201,Good
A12,(16.0:36.0],A32,A43,(1773.0:3446.5],A61,A74,(3.5:),A93,A101,4,A123,(:26.0],A143,A151,1,A173,1,A191,A201,Good
A12,(16.0:36.0],A32,A49,(1773.0:3446.5],A61,A72,(3.5:),A92,A101,1,A122,(26.0:34.5],A143,A152,1,A173,2,A192,A201,Good
A14,(11.5:16.0],A30,A42,(1773.0:3446.5],A61,A75,(:3.5],A93,A101,4,A122,(26.0:34.5],A143,A152,2,A173,1,A191,A201,Good
A12,(16.0:36.0],A34,A49,(3446.5:3913.5],A61,A74,(:3.5],A93,A101,3,A122,(26.0:34.5],A143,A152,2,A173,1,A191,A201,Good
A12,(:11.5],A32,A49,(:1186.5],A61,A72,(:3.5],A94,A101,2,A121,(:26.0],A143,A152,1,A173,1,A192,A201,Good
A11,(16.0:36.0],A32,A41,(1773.0:3446.5],A65,A75,(3.5:),A93,A101,4,A124,(34.5:),A141,A153,1,A173,2,A192,A201,Good
A11,(11.5:16.0],A32,A40,(1387.0:1773.0],A61,A73,(:3.5],A92,A101,4,A123,(26.0:34.5],A143,A151,1,A173,1,A191,A201,Good
A12,(11.5:16.0],A34,A42,(3446.5:3913.5],A61,A75,(:3.5],A93,A101,4,A123,(26.0:34.5],A143,A151,3,A173,1,A192,A201,Good
A13,(16.0:36.0],A32,A40,(1773.0:3446.5],A61,A75,(:3.5],A92,A101,2,A123,(:26.0],A143,A152,1,A174,1,A191,A201,Good
A11,(16.0:36.0],A32,A41,(3446.5:3913.5],A61,A73,(3.5:),A91,A101,4,A122,(34.5:),A143,A152,1,A174,1,A192,A201,Good
A14,(11.5:16.0],A34,A43,(:1186.5],A61,A75,(3.5:),A93,A101,4,A121,(34.5:),A143,A152,3,A173,1,A191,A201,Good
A12,(16.0:36.0],A33,A43,(1387.0:1773.0],A62,A74,(:3.5],A92,A101,2,A122,(:26.0],A143,A151,2,A173,1,A192,A201,Good
A14,(16.0:36.0],A32,A43,(1387.0:1773.0],A61,A74,(:3.5],A93,A101,1,A123,(26.0:34.5],A141,A152,1,A173,2,A191,A201,Good
A11,(:11.5],A32,A40,(1186.5:1387.0],A62,A75,(:3.5],A93,A101,2,A122,(34.5:),A143,A152,1,A173,1,A192,A201,Good
A11,(11.5:16.0],A34,A42,(:1186.5],A61,A73,(:3.5],A91,A101,3,A122,(:26.0],A143,A152,2,A173,1,A191,A201,Good
A11,(11.5:16.0],A34,A41,(1387.0:1773.0],A61,A75,(3.5:),A93,A101,3,A121,(34.5:),A143,A152,1,A173,1,A191,A201,Good
A14,(16.0:36.0],A34,A40,(1773.0:3446.5],A64,A75,(3.5:),A93,A101,4,A121,(34.5:),A143,A152,1,A173,1,A192,A201,Good
A14,(16.0:36.0],A34,A40,(1186.5:1387.0],A64,A75,(3.5:),A92,A101,4,A121,(34.5:),A143,A152,2,A173,1,A192,A201,Good
A11,(:11.5],A32,A42,(:1186.5],A61,A75,(:3.5],A92,A101,1,A122,(34.5:),A141,A152,1,A173,1,A192,A201,Good
A14,(16.0:36.0],A34,A43,(:1186.5],A64,A73,(3.5:),A93,A101,3,A121,(34.5:),A143,A152,2,A173,1,A191,A201,Good
A14,(16.0:36.0],A32,A43,(1387.0:1773.0],A61,A72,(3.5:),A92,A101,3,A123,(34.5:),A142,A152,1,A173,1,A192,A201,Good
A14,(16.0:36.0],A32,A43,(1773.0:3446.5],A63,A75,(:3.5],A91,A101,2,A123,(:26.0],A143,A152,1,A174,1,A192,A201,Good
A13,(36.0:),A30,A49,(5308.5:7480.5],A61,A72,(:3.5],A91,A101,1,A122,(26.0:34.5],A143,A152,2,A173,1,A191,A201,Good
A14,(16.0:36.0],A34,A42,(1773.0:3446.5],A61,A74,(:3.5],A93,A101,2,A122,(26.0:34.5],A143,A152,2,A172,1,A191,A201,Good
A12,(11.5:16.0],A32,A43,(1773.0:3446.5],A61,A74,(:3.5],A92,A101,1,A121,(26.0:34.5],A143,A152,1,A173,1,A191,A201,Good
A12,(16.0:36.0],A33,A40,(1773.0:3446.5],A65,A75,(3.5:),A93,A101,4,A123,(34.5:),A143,A152,1,A173,2,A191,A201,Good
A14,(16.0:36.0],A32,A41,(1773.0:3446.5],A65,A73,(:3.5],A93,A101,1,A122,(26.0:34.5],A143,A152,1,A173,1,A192,A201,Good
A14,(16.0:36.0],A33,A40,(7480.5:),A61,A75,(:3.5],A93,A101,2,A123,(34.5:),A143,A152,2,A173,2,A192,A201,Good
A14,(:11.5],A32,A40,(3446.5:3913.5],A62,A73,(:3.5],A93,A103,2,A121,(:26.0],A143,A151,1,A173,2,A191,A202,Good
A12,(36.0:),A33,A49,(5308.5:7480.5],A65,A73,(3.5:),A93,A101,4,A124,(34.5:),A143,A153,1,A173,2,A192,A201,Good
A14,(:11.5],A34,A43,(1387.0:1773.0],A61,A74,(:3.5],A93,A101,1,A121,(34.5:),A143,A152,2,A172,2,A191,A201,Good
A12,(16.0:36.0],A33,A40,(1773.0:3446.5],A62,A75,(3.5:),A93,A101,3,A124,(26.0:34.5],A143,A153,1,A173,1,A191,A201,Good
A14,(11.5:16.0],A32,A46,(1387.0:1773.0],A61,A75,(3.5:),A93,A101,4,A122,(34.5:),A141,A152,3,A173,2,A192,A201,Good
A14,(11.5:16.0],A32,A43,(1773.0:3446.5],A65,A75,(3.5:),A93,A101,2,A123,(34.5:),A143,A152,1,A173,1,A191,A201,Good
A13,(:11.5],A34,A40,(1186.5:1387.0],A61,A73,(:3.5],A93,A101,1,A121,(34.5:),A143,A152,3,A171,2,A191,A202,Good
A14,(11.5:16.0],A34,A40,(3913.5:5308.5],A65,A75,(:3.5],A92,A101,4,A123,(34.5:),A143,A152,1,A173,1,A192,A201,Good
A12,(:11.5],A32,A43,(:1186.5],A61,A73,(:3.5],A92,A103,3,A121,(34.5:),A143,A152,1,A173,1,A191,A201,Good
A14,(11.5:16.0],A34,A42,(1186.5:1387.0],A61,A72,(:3.5],A92,A101,4,A122,(:26.0],A143,A151,2,A172,1,A191,A201,Good
A14,(11.5:16.0],A34,A42,(1387.0:1773.0],A65,A75,(3.5:),A93,A101,4,A122,(34.5:),A143,A152,1,A173,1,A191,A201,Good
A14,(16.0:36.0],A33,A41,(7480.5:),A64,A73,(:3.5],A93,A101,2,A123,(26.0:34.5],A143,A152,2,A173,1,A191,A201,Good
A14,(11.5:16.0],A32,A40,(3446.5:3913.5],A65,A73,(:3.5],A93,A101,2,A124,(26.0:34.5],A143,A152,1,A173,1,A191,A201,Good
A12,(11.5:16.0],A34,A49,(1773.0:3446.5],A63,A73,(:3.5],A93,A101,4,A123,(26.0:34.5],A141,A152,1,A173,1,A191,A201,Good
A14,(16.0:36.0],A34,A41,(7480.5:),A65,A73,(3.5:),A93,A101,2,A123,(26.0:34.5],A143,A152,1,A174,1,A192,A201,Good
A14,(36.0:),A30,A41,(7480.5:),A65,A73,(:3.5],A93,A101,2,A122,(34.5:),A143,A152,1,A172,2,A191,A201,Good
A14,(16.0:36.0],A33,A49,(1773.0:3446.5],A65,A73,(3.5:),A93,A101,4,A121,(26.0:34.5],A143,A152,2,A173,2,A192,A201,Good
A14,(16.0:36.0],A34,A43,(5308.5:7480.5],A61,A75,(:3.5],A93,A101,4,A123,(26.0:34.5],A143,A152,2,A173,1,A192,A201,Good
A12,(:11.5],A32,A43,(1773.0:3446.5],A61,A72,(3.5:),A94,A101,3,A123,(26.0:34.5],A143,A151,1,A174,1,A192,A201,Good
A12,(:11.5],A32,A42,(1387.0:1773.0],A64,A72,(3.5:),A92,A101,1,A121,(:26.0],A143,A152,1,A173,1,A191,A201,Good
A12,(16.0:36.0],A32,A41,(7480.5:),A61,A75,(3.5:),A92,A101,2,A124,(34.5:),A143,A153,1,A174,1,A192,A201,Bad
A12,(11.5:16.0],A32,A40,(:1186.5],A61,A74,(:3.5],A94,A101,3,A123,(:26.0],A141,A152,1,A172,1,A191,A201,Bad
A12,(:11.5],A31,A46,(:1186.5],A64,A72,(3.5:),A92,A101,2,A122,(:26.0],A141,A151,1,A173,2,A191,A201,Bad
A12,(11.5:16.0],A32,A45,(:1186.5],A61,A73,(3.5:),A93,A101,2,A123,(26.0:34.5],A143,A152,1,A173,1,A191,A201,Bad
A11,(36.0:),A34,A46,(5308.5:7480.5],A61,A73,(3.5:),A93,A101,3,A124,(26.0:34.5],A141,A152,1,A173,1,A192,A201,Bad
A11,(16.0:36.0],A31,A42,(1773.0:3446.5],A61,A75,(3.5:),A93,A101,4,A123,(26.0:34.5],A141,A152,1,A173,1,A191,A201,Bad
A11,(11.5:16.0],A34,A40,(3446.5:3913.5],A61,A73,(:3.5],A92,A102,2,A121,(26.0:34.5],A143,A152,2,A173,1,A191,A201,Bad
A11,(11.5:16.0],A32,A42,(1186.5:1387.0],A61,A73,(:3.5],A92,A101,4,A123,(:26.0],A143,A151,1,A173,1,A191,A201,Bad
A11,(16.0:36.0],A32,A42,(1773.0:3446.5],A61,A72,(3.5:),A92,A101,4,A121,(:26.0],A143,A151,1,A172,1,A192,A201,Bad
A12,(:11.5],A34,A46,(:1186.5],A64,A75,(3.5:),A93,A101,3,A124,(26.0:34.5],A143,A153,2,A173,2,A191,A201,Bad
A11,(11.5:16.0],A32,A40,(:1186.5],A65,A73,(3.5:),A94,A101,2,A123,(:26.0],A143,A152,1,A173,1,A191,A201,Bad
A11,(16.0:36.0],A33,A43,(:1186.5],A61,A72,(3.5:),A94,A101,4,A121,(34.5:),A142,A152,1,A173,1,A191,A201,Bad
A12,(16.0:36.0],A32,A49,(1773.0:3446.5],A62,A75,(3.5:),A91,A101,2,A123,(34.5:),A141,A151,2,A172,1,A191,A201,Bad
A14,(11.5:16.0],A32,A46,(3913.5:5308.5],A62,A73,(:3.5],A93,A101,2,A122,(34.5:),A143,A152,1,A174,1,A192,A201,Bad
A11,(16.0:36.0],A32,A40,(3913.5:5308.5],A61,A73,(:3.5],A93,A101,2,A123,(34.5:),A143,A152,1,A172,1,A191,A201,Bad
A11,(11.5:16.0],A31,A43,(:1186.5],A61,A73,(3.5:),A92,A101,4,A121,(:26.0],A141,A152,1,A172,1,A191,A201,Bad
A11,(16.0:36.0],A31,A42,(1773.0:3446.5],A63,A72,(3.5:),A93,A101,4,A124,(26.0:34.5],A143,A153,1,A173,2,A192,A201,Bad
A14,(16.0:36.0],A32,A40,(1773.0:3446.5],A61,A73,(:3.5],A92,A101,3,A121,(:26.0],A143,A151,1,A173,1,A191,A201,Bad
A12,(16.0:36.0],A32,A40,(1773.0:3446.5],A61,A73,(:3.5],A92,A101,4,A122,(:26.0],A143,A151,1,A172,1,A192,A201,Bad
A12,(16.0:36.0],A34,A40,(:1186.5],A61,A75,(:3.5],A93,A103,3,A121,(26.0:34.5],A141,A152,2,A173,1,A191,A201,Bad
A12,(36.0:),A30,A49,(7480.5:),A61,A73,(:3.5],A93,A101,2,A123,(:26.0],A143,A152,1,A173,1,A192,A201,Bad
A11,(16.0:36.0],A32,A43,(1773.0:3446.5],A61,A71,(3.5:),A93,A101,2,A123,(26.0:34.5],A142,A152,1,A174,2,A191,A201,Bad
A14,(36.0:),A32,A49,(3913.5:5308.5],A61,A71,(:3.5],A93,A101,2,A123,(26.0:34.5],A141,A151,1,A174,1,A192,A201,Bad
A13,(11.5:16.0],A31,A49,(:1186.5],A61,A72,(3.5:),A92,A101,1,A121,(:26.0],A143,A152,1,A171,1,A191,A201,Bad
A11,(16.0:36.0],A33,A49,(1773.0:3446.5],A61,A74,(:3.5],A93,A101,1,A123,(:26.0],A143,A152,2,A173,1,A192,A201,Bad
A12,(:11.5],A32,A43,(1387.0:1773.0],A61,A72,(3.5:),A92,A101,2,A123,(:26.0],A143,A152,1,A173,1,A192,A201,Bad
A14,(16.0:36.0],A31,A40,(5308.5:7480.5],A61,A75,(:3.5],A93,A101,4,A124,(34.5:),A141,A152,2,A174,2,A192,A201,Bad
A12,(16.0:36.0],A34,A43,(1186.5:1387.0],A61,A73,(3.5:),A94,A101,2,A123,(26.0:34.5],A143,A152,1,A173,1,A191,A201,Bad
A12,(:11.5],A33,A40,(1186.5:1387.0],A61,A71,(3.5:),A93,A101,4,A122,(34.5:),A143,A152,1,A174,1,A192,A201,Bad
A11,(16.0:36.0],A33,A40,(3913.5:5308.5],A61,A73,(:3.5],A93,A101,4,A124,(34.5:),A143,A153,2,A173,2,A191,A201,Bad
A14,(:11.5],A34,A43,(1387.0:1773.0],A61,A74,(:3.5],A93,A101,1,A121,(34.5:),A143,A152,3,A172,2,A191,A201,Good
A12,(16.0:36.0],A32,A41,(5308.5:7480.5],A65,A71,(:3.5],A91,A101,4,A121,(34.5:),A143,A152,1,A174,1,A192,A201,Good
A14,(16.0:36.0],A34,A42,(1387.0:1773.0],A61,A74,(3.5:),A93,A101,3,A122,(34.5:),A143,A152,2,A173,1,A191,A201,Good
A12,(11.5:16.0],A34,A40,(:1186.5],A61,A74,(:3.5],A93,A101,3,A121,(34.5:),A143,A152,2,A172,2,A191,A201,Good
A14,(16.0:36.0],A32,A49,(1387.0:1773.0],A62,A73,(:3.5],A92,A101,4,A122,(:26.0],A143,A151,1,A172,1,A191,A201,Good
A11,(11.5:16.0],A32,A42,(1773.0:3446.5],A61,A71,(:3.5],A92,A101,4,A124,(34.5:),A143,A153,1,A174,1,A191,A201,Good
A14,(16.0:36.0],A33,A40,(:1186.5],A65,A75,(3.5:),A94,A101,4,A123,(34.5:),A143,A152,2,A173,1,A192,A201,Good
A11,(16.0:36.0],A32,A42,(7480.5:),A65,A72,(:3.5],A92,A101,2,A122,(26.0:34.5],A143,A152,1,A173,1,A192,A202,Good
A14,(11.5:16.0],A34,A46,(1773.0:3446.5],A61,A75,(:3.5],A92,A101,4,A124,(34.5:),A141,A153,3,A172,1,A191,A201,Good
A14,(16.0:36.0],A34,A43,(1773.0:3446.5],A61,A73,(:3.5],A92,A101,2,A123,(:26.0],A143,A152,2,A173,1,A191,A201,Good
A12,(16.0:36.0],A33,A49,(7480.5:),A62,A74,(:3.5],A93,A101,3,A122,(26.0:34.5],A143,A152,2,A172,2,A192,A201,Good
A11,(:11.5],A34,A40,(3446.5:3913.5],A61,A73,(:3.5],A93,A101,2,A121,(34.5:),A143,A151,2,A173,2,A191,A201,Good
A14,(16.0:36.0],A31,A49,(1387.0:1773.0],A61,A74,(3.5:),A93,A101,4,A123,(34.5:),A141,A152,1,A173,1,A192,A201,Good
A11,(16.0:36.0],A32,A40,(3913.5:5308.5],A62,A73,(:3.5],A93,A101,4,A123,(34.5:),A143,A152,1,A172,2,A192,A201,Good
A12,(11.5:16.0],A32,A43,(:1186.5],A61,A74,(3.5:),A93,A103,3,A121,(26.0:34.5],A143,A152,2,A173,1,A191,A202,Good
A14,(16.0:36.0],A32,A40,(:1186.5],A63,A75,(3.5:),A93,A101,4,A122,(34.5:),A143,A152,1,A173,1,A191,A201,Good
A14,(16.0:36.0],A34,A43,(:1186.5],A61,A71,(3.5:),A92,A101,4,A123,(34.5:),A143,A152,2,A171,1,A191,A201,Good
A14,(16.0:36.0],A34,A46,(1773.0:3446.5],A65,A73,(:3.5],A92,A101,2,A123,(26.0:34.5],A143,A152,2,A173,1,A192,A201,Good
A14,(11.5:16.0],A32,A49,(:1186.5],A61,A73,(:3.5],A94,A101,2,A121,(:26.0],A143,A152,1,A173,1,A192,A202,Good
